timestamp,da_price_mwh,rt_price_mwh,price_spread_mwh,site,zone,node
2025-08-05 04:00:00+00:00,-0.42448,17.9546875,18.379167499999998,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 05:00:00+00:00,41.75824,29.1821975,-12.5760425,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 06:00:00+00:00,0.0,20.086085,20.086085,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 07:00:00+00:00,0.0,9.940365000000002,9.940365000000002,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 08:00:00+00:00,41.28,13.974193333333334,-27.30580666666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 09:00:00+00:00,-0.97462,20.241390833333334,21.216010833333335,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 10:00:00+00:00,40.25125,15.119853333333333,-25.131396666666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 11:00:00+00:00,-0.71331,20.998455,21.711765,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 12:00:00+00:00,0.0,23.078969166666667,23.078969166666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 13:00:00+00:00,43.0611,24.797338333333332,-18.26376166666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 14:00:00+00:00,28.28263,13.776200000000001,-14.50643,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 15:00:00+00:00,-3.95955,9.031083333333333,12.990633333333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 16:00:00+00:00,0.0,13.349364166666668,13.349364166666668,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
